date,active_advisory_records,active_closure_records,active_posting_records,active_rain_advisory_records,active_bacteria_related_records,active_tijuana_river_related_records,active_sewage_infrastructure_records,active_sewage_related_records,active_enterococcus_records,active_fecal_coliform_records,active_total_coliform_records,active_ecoli_records,daily_severity_score,max_severity_score,unique_beaches_impacted,unique_stations_impacted,new_advisory_records,new_closure_records,new_posting_records,new_rain_advisory_records,new_bacteria_related_records,new_tijuana_river_related_records,new_sewage_related_records,active_records_comparison_beaches,active_records_other_san_diego_beaches,active_records_south_bay_tijuana_river_impact,closure_records_comparison_beaches,closure_records_other_san_diego_beaches,closure_records_south_bay_tijuana_river_impact,severity_score_comparison_beaches,severity_score_other_san_diego_beaches,severity_score_south_bay_tijuana_river_impact,unique_beaches_comparison_beaches,unique_beaches_other_san_diego_beaches,unique_beaches_south_bay_tijuana_river_impact,any_active_advisory,any_active_closure,any_bacteria_related_activity,any_tijuana_river_related_activity,any_sewage_related_activity,rain_mm,rain_lag1_mm,rain_3day_mm,rain_7day_mm,rainy_day,start_datetime,end_datetime,interval_hours,year,month,month_name,site_id,site_name,parameter,source,discharge_m3s,discharge_cfs,discharge_mgd,grade_code,interpolation_type,high_flow_75th,high_flow_90th,extreme_flow_95th,high_flow_day,flow_category,flow_lag1_m3s,flow_3day_mean_m3s,flow_7day_mean_m3s,high_flow_1day_window,high_flow_3day_window,high_flow_7day_window,days_from_emergency_declaration,post_emergency,emergency_reference_window,h2s_overlap_period,analysis_period
2025-10-09,11,5,6,0,11,5,0,5,11,1,1,0,16,2,10,11,4,0,4,0,4,0,0,2,3,6,0,0,5,2,3,11,2,3,5,True,True,True,True,True,0.0216818191111087,0.0,0.0216818191111087,0.0216818191111087,False,2025-10-09,2025-10-10,24.0,2025,10,October,11013300,Tijuana River At International Boundary,Discharge,USIBWC Water Data Portal,0.1,3.531470000000001,2.2824500000000003,-1.0,2.0,0,0,0,0,Normal / lower flow,0.14,0.1199999999999903,0.1571428571428572,0,0,0,835,1,0,1,After emergency reference window
2025-10-10,11,2,9,0,11,2,0,2,11,0,0,0,13,2,9,11,4,0,4,0,4,0,0,2,3,6,0,0,2,2,3,8,2,2,5,True,True,True,True,True,0.38109090924263,0.0216818191111087,0.4027727283537387,0.4027727283537387,False,2025-10-10,2025-10-11,24.0,2025,10,October,11013300,Tijuana River At International Boundary,Discharge,USIBWC Water Data Portal,0.08,2.8251760000000004,1.82596,-1.0,2.0,0,0,0,0,Normal / lower flow,0.1,0.106666666666657,0.1457142857142857,0,0,0,836,1,0,1,After emergency reference window
2025-10-11,8,2,6,0,8,2,0,2,8,0,0,0,10,2,7,8,0,0,0,0,0,0,0,1,2,5,0,0,2,1,2,7,1,2,4,True,True,True,True,True,0.0,0.38109090924263,0.4027727283537387,0.4027727283537387,False,2025-10-11,2025-10-12,24.0,2025,10,October,11013300,Tijuana River At International Boundary,Discharge,USIBWC Water Data Portal,0.24,8.475528,5.47788,-1.0,2.0,0,0,0,0,Normal / lower flow,0.08,0.1399999999999903,0.1542857142857143,0,0,0,837,1,0,1,After emergency reference window
2025-10-12,3,1,2,0,3,1,0,1,3,0,0,0,4,2,3,3,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,2,1,1,1,True,True,True,True,True,0.0,0.0,0.38109090924263,0.4027727283537387,False,2025-10-12,2025-10-13,24.0,2025,10,October,11013300,Tijuana River At International Boundary,Discharge,USIBWC Water Data Portal,0.24,8.475528,5.47788,-1.0,2.0,0,0,0,0,Normal / lower flow,0.24,0.186666666666657,0.1542857142857143,0,0,0,838,1,0,1,After emergency reference window
2025-10-13,8,5,3,0,8,5,0,5,8,0,0,0,13,2,7,8,6,5,1,0,6,5,5,1,1,6,0,0,5,1,1,11,1,1,5,True,True,True,True,True,0.0,0.0,0.0,0.4027727283537387,False,2025-10-13,2025-10-14,24.0,2025,10,October,11013300,Tijuana River At International Boundary,Discharge,USIBWC Water Data Portal,0.17,6.003499000000001,3.880165,-1.0,2.0,0,0,0,0,Normal / lower flow,0.24,0.216666666666657,0.1557142857142857,0,0,0,839,1,0,1,After emergency reference window
2025-10-14,9,5,3,1,8,5,0,5,8,0,0,0,13,2,8,9,1,0,0,1,0,0,0,1,2,6,0,0,5,1,1,11,1,2,5,True,True,True,True,True,0.0,0.0,0.0,0.4027727283537387,False,2025-10-14,2025-10-15,24.0,2025,10,October,11013300,Tijuana River At International Boundary,Discharge,USIBWC Water Data Portal,19.6,692.16812,447.3602,-1.0,2.0,1,1,1,1,Extreme flow,0.17,6.669999999999991,2.9385714285714286,1,1,1,840,1,0,1,After emergency reference window
2025-10-15,8,5,2,1,7,5,0,5,7,0,0,0,12,2,7,8,0,0,0,0,0,0,0,0,2,6,0,0,5,0,1,11,0,2,5,True,True,True,True,True,11.811635971069336,0.0,11.811635971069336,12.214408699423076,True,2025-10-15,2025-10-16,24.0,2025,10,October,11013300,Tijuana River At International Boundary,Discharge,USIBWC Water Data Portal,18.9,667.44783,431.38305,-1.0,2.0,1,1,1,1,Extreme flow,19.6,12.889999999999992,5.618571428571428,1,1,1,841,1,0,1,After emergency reference window
2025-10-16,8,5,2,1,7,5,0,5,7,0,0,0,12,2,7,8,0,0,0,0,0,0,0,0,2,6,0,0,5,0,1,11,0,2,5,True,True,True,True,True,0.0,11.811635971069336,11.811635971069336,12.192726880311966,False,2025-10-16,2025-10-17,24.0,2025,10,October,11013300,Tijuana River At International Boundary,Discharge,USIBWC Water Data Portal,1.7,60.03499,38.80165,-1.0,2.0,0,0,0,0,Normal / lower flow,18.9,13.399999999999991,5.847142857142857,1,1,1,842,1,0,1,After emergency reference window
2025-10-17,8,5,2,1,7,5,0,5,7,0,0,0,12,2,7,8,0,0,0,0,0,0,0,0,2,6,0,0,5,0,1,11,0,2,5,True,True,True,True,True,0.0,0.0,11.811635971069336,11.811635971069336,False,2025-10-17,2025-10-18,24.0,2025,10,October,11013300,Tijuana River At International Boundary,Discharge,USIBWC Water Data Portal,1.73,61.094431,39.486385,-1.0,2.0,0,0,0,0,Normal / lower flow,1.7,7.443333333333324,6.082857142857143,0,1,1,843,1,0,1,After emergency reference window
2025-10-18,7,5,2,0,7,5,0,5,7,0,0,0,12,2,6,7,0,0,0,0,0,0,0,0,1,6,0,0,5,0,1,11,0,1,5,True,True,True,True,True,0.0,0.0,0.0,11.811635971069336,False,2025-10-18,2025-10-19,24.0,2025,10,October,11013300,Tijuana River At International Boundary,Discharge,USIBWC Water Data Portal,1.73,61.094431,39.486385,-1.0,2.0,0,0,0,0,Normal / lower flow,1.73,1.7199999999999906,6.2957142857142845,0,1,1,844,1,0,1,After emergency reference window
2025-10-19,7,5,2,0,7,5,0,5,7,0,0,0,12,2,6,7,0,0,0,0,0,0,0,0,1,6,0,0,5,0,1,11,0,1,5,True,True,True,True,True,0.0,0.0,0.0,11.811635971069336,False,2025-10-19,2025-10-20,24.0,2025,10,October,11013300,Tijuana River At International Boundary,Discharge,USIBWC Water Data Portal,1.61,56.85666700000001,36.747445000000006,-1.0,2.0,0,0,0,0,Normal / lower flow,1.73,1.6899999999999906,6.491428571428572,0,0,1,845,1,0,1,After emergency reference window
2025-10-20,8,5,3,0,8,5,0,5,8,0,0,0,13,2,7,8,1,0,1,0,1,0,0,0,2,6,0,0,5,0,2,11,0,2,5,True,True,True,True,True,0.0,0.0,0.0,11.811635971069336,False,2025-10-20,2025-10-21,24.0,2025,10,October,11013300,Tijuana River At International Boundary,Discharge,USIBWC Water Data Portal,1.6,56.50352000000001,36.519200000000005,-1.0,2.0,0,0,0,0,Normal / lower flow,1.61,1.6466666666666574,6.695714285714286,0,0,1,846,1,0,1,After emergency reference window
2025-10-21,10,6,4,0,10,5,1,6,10,0,0,0,16,2,9,10,2,1,1,0,2,0,1,1,2,7,0,0,6,1,2,13,1,2,6,True,True,True,True,True,0.0,0.0,0.0,11.811635971069336,False,2025-10-21,2025-10-22,24.0,2025,10,October,11013300,Tijuana River At International Boundary,Discharge,USIBWC Water Data Portal,1.22,43.083934,27.84589,-1.0,2.0,0,0,0,0,Normal / lower flow,1.6,1.476666666666657,4.069999999999999,0,0,1,847,1,0,1,After emergency reference window
2025-10-22,14,6,8,0,14,5,1,6,14,1,1,0,20,2,11,14,5,0,5,0,5,0,0,6,1,7,0,0,6,6,1,13,4,1,6,True,True,True,True,True,0.0,0.0,0.0,0.0,False,2025-10-22,2025-10-23,24.0,2025,10,October,11013300,Tijuana River At International Boundary,Discharge,USIBWC Water Data Portal,0.38,13.419586,8.67331,-1.0,2.0,0,0,0,0,Normal / lower flow,1.22,1.066666666666657,1.4242857142857144,0,0,1,848,1,0,1,After emergency reference window
2025-10-23,13,5,8,0,13,5,0,5,13,1,1,0,18,2,10,13,0,0,0,0,0,0,0,6,1,6,0,0,5,6,1,11,4,1,5,True,True,True,True,True,0.0,0.0,0.0,0.0,False,2025-10-23,2025-10-24,24.0,2025,10,October,11013300,Tijuana River At International Boundary,Discharge,USIBWC Water Data Portal,0.4,14.125880000000002,9.1298,-1.0,2.0,0,0,0,0,Normal / lower flow,0.38,0.6666666666666572,1.2385714285714289,0,0,0,849,1,0,1,After emergency reference window
2025-10-24,13,5,8,0,13,5,0,5,13,1,1,0,18,2,10,13,0,0,0,0,0,0,0,6,1,6,0,0,5,6,1,11,4,1,5,True,True,True,True,True,0.0,0.0,0.0,0.0,False,2025-10-24,2025-10-25,24.0,2025,10,October,11013300,Tijuana River At International Boundary,Discharge,USIBWC Water Data Portal,0.49,17.304203,11.184005,-1.0,2.0,0,0,0,0,Normal / lower flow,0.4,0.4233333333333238,1.0614285714285716,0,0,0,850,1,0,1,After emergency reference window
2025-10-25,9,5,4,0,9,5,0,5,9,0,0,0,14,2,8,9,1,0,1,0,1,0,0,2,1,6,0,0,5,2,1,11,2,1,5,True,True,True,True,True,0.0,0.0,0.0,0.0,False,2025-10-25,2025-10-26,24.0,2025,10,October,11013300,Tijuana River At International Boundary,Discharge,USIBWC Water Data Portal,0.23,8.122381,5.2496350000000005,-1.0,2.0,0,0,0,0,Normal / lower flow,0.49,0.3733333333333239,0.8471428571428571,0,0,0,851,1,0,1,After emergency reference window
2025-10-26,9,5,4,0,9,5,0,5,9,0,0,0,14,2,8,9,0,0,0,0,0,0,0,2,1,6,0,0,5,2,1,11,2,1,5,True,True,True,True,True,0.0,0.0,0.0,0.0,False,2025-10-26,2025-10-27,24.0,2025,10,October,11013300,Tijuana River At International Boundary,Discharge,USIBWC Water Data Portal,0.21,7.416087,4.793145,-1.0,2.0,0,0,0,0,Normal / lower flow,0.23,0.3099999999999905,0.6471428571428571,0,0,0,852,1,0,1,After emergency reference window
2025-10-27,9,5,4,0,9,5,0,5,9,0,0,0,14,2,8,9,1,0,1,0,1,0,0,2,2,5,0,0,5,2,2,10,2,2,4,True,True,True,True,True,0.0,0.0,0.0,0.0,False,2025-10-27,2025-10-28,24.0,2025,10,October,11013300,Tijuana River At International Boundary,Discharge,USIBWC Water Data Portal,0.18,6.3566460000000005,4.10841,-1.0,2.0,0,0,0,0,Normal / lower flow,0.21,0.2066666666666572,0.4442857142857143,0,0,0,853,1,0,1,After emergency reference window
2025-10-28,12,5,7,0,12,5,0,5,12,0,0,0,17,2,11,12,3,0,3,0,3,0,0,2,4,6,0,0,5,2,4,11,2,4,5,True,True,True,True,True,0.0,0.0,0.0,0.0,False,2025-10-28,2025-10-29,24.0,2025,10,October,11013300,Tijuana River At International Boundary,Discharge,USIBWC Water Data Portal,0.17,6.003499000000001,3.880165,-1.0,2.0,0,0,0,0,Normal / lower flow,0.18,0.1866666666666572,0.2942857142857143,0,0,0,854,1,0,1,After emergency reference window
2025-10-29,11,5,6,0,11,5,0,5,11,0,0,0,16,2,10,11,0,0,0,0,0,0,0,2,3,6,0,0,5,2,3,11,2,3,5,True,True,True,True,True,0.0,0.0,0.0,0.0,False,2025-10-29,2025-10-30,24.0,2025,10,October,11013300,Tijuana River At International Boundary,Discharge,USIBWC Water Data Portal,0.13,4.590911,2.967185,-1.0,2.0,0,0,0,0,Normal / lower flow,0.17,0.1599999999999905,0.2585714285714285,0,0,0,855,1,0,1,After emergency reference window
2025-10-30,7,2,5,0,7,2,0,2,7,0,0,0,9,2,6,7,3,0,3,0,3,0,0,1,1,5,0,0,2,1,1,7,1,1,4,True,True,True,True,True,0.0,0.0,0.0,0.0,False,2025-10-30,2025-10-31,24.0,2025,10,October,11013300,Tijuana River At International Boundary,Discharge,USIBWC Water Data Portal,0.09,3.178323,2.054205,-1.0,2.0,0,0,0,0,Normal / lower flow,0.13,0.1299999999999905,0.2142857142857142,0,0,0,856,1,0,1,After emergency reference window
2025-10-31,10,5,5,0,10,5,0,5,10,0,0,0,15,2,6,7,5,4,1,0,5,4,4,1,0,9,0,0,5,1,0,14,1,0,5,True,True,True,True,True,0.0,0.0,0.0,0.0,False,2025-10-31,2025-11-01,24.0,2025,10,October,11013300,Tijuana River At International Boundary,Discharge,USIBWC Water Data Portal,0.07,2.4720290000000005,1.5977150000000002,-1.0,2.0,0,0,0,0,Normal / lower flow,0.09,0.0966666666666572,0.1542857142857143,0,0,0,857,1,0,1,After emergency reference window
2025-11-01,8,5,3,0,8,5,0,5,8,0,0,0,13,2,7,8,1,0,1,0,1,0,0,1,0,7,0,0,5,1,0,12,1,0,6,True,True,True,True,True,0.0,0.0,0.0,0.0,False,2025-11-01,2025-11-02,24.0,2025,11,November,11013300,Tijuana River At International Boundary,Discharge,USIBWC Water Data Portal,0.23,8.122381,5.2496350000000005,-1.0,2.0,0,0,0,0,Normal / lower flow,0.07,0.1299999999999905,0.1542857142857143,0,0,0,858,1,0,1,After emergency reference window
2025-11-02,10,5,5,0,10,5,0,5,10,0,0,0,15,2,8,10,2,0,2,0,2,0,0,1,0,9,0,0,5,1,0,14,1,0,7,True,True,True,True,True,0.0,0.0,0.0,0.0,False,2025-11-02,2025-11-03,24.0,2025,11,November,11013300,Tijuana River At International Boundary,Discharge,USIBWC Water Data Portal,0.16,5.650352000000001,3.65192,-1.0,2.0,0,0,0,0,Normal / lower flow,0.23,0.1533333333333238,0.1471428571428571,0,0,0,859,1,0,1,After emergency reference window
2025-11-03,10,5,5,0,10,5,0,5,10,0,0,0,15,2,8,10,0,0,0,0,0,0,0,1,0,9,0,0,5,1,0,14,1,0,7,True,True,True,True,True,0.0,0.0,0.0,0.0,False,2025-11-03,2025-11-04,24.0,2025,11,November,11013300,Tijuana River At International Boundary,Discharge,USIBWC Water Data Portal,0.14,4.944058000000001,3.1954300000000004,-1.0,2.0,0,0,0,0,Normal / lower flow,0.16,0.1766666666666572,0.1414285714285714,0,0,0,860,1,0,1,After emergency reference window
2025-11-04,11,5,6,0,11,5,0,5,11,0,0,0,16,2,9,11,2,0,2,0,2,0,0,1,1,9,0,0,5,1,1,14,1,1,7,True,True,True,True,True,0.0,0.0,0.0,0.0,False,2025-11-04,2025-11-05,24.0,2025,11,November,11013300,Tijuana River At International Boundary,Discharge,USIBWC Water Data Portal,0.13,4.590911,2.967185,-1.0,2.0,0,0,0,0,Normal / lower flow,0.14,0.1433333333333238,0.1357142857142857,0,0,0,861,1,0,1,After emergency reference window
2025-11-05,13,5,8,0,13,5,0,5,13,0,0,0,18,2,11,13,2,0,2,0,2,0,0,3,1,9,0,0,5,3,1,14,3,1,7,True,True,True,True,True,0.0,0.0,0.0,0.0,False,2025-11-05,2025-11-06,24.0,2025,11,November,11013300,Tijuana River At International Boundary,Discharge,USIBWC Water Data Portal,0.15,5.297205,3.423675,-1.0,2.0,0,0,0,0,Normal / lower flow,0.13,0.1399999999999905,0.1385714285714285,0,0,0,862,1,0,1,After emergency reference window
2025-11-06,9,5,4,0,9,5,0,5,9,0,0,0,14,2,8,9,0,0,0,0,0,0,0,3,0,6,0,0,5,3,0,11,3,0,5,True,True,True,True,True,0.0,0.0,0.0,0.0,False,2025-11-06,2025-11-07,24.0,2025,11,November,11013300,Tijuana River At International Boundary,Discharge,USIBWC Water Data Portal,0.16,5.650352000000001,3.65192,-1.0,2.0,0,0,0,0,Normal / lower flow,0.15,0.1466666666666572,0.1485714285714285,0,0,0,863,1,0,1,After emergency reference window
2025-11-07,12,5,7,0,12,5,0,5,12,0,0,0,17,2,11,12,3,0,3,0,3,0,0,4,1,7,0,0,5,4,1,12,4,1,6,True,True,True,True,True,0.0,0.0,0.0,0.0,False,2025-11-07,2025-11-08,24.0,2025,11,November,11013300,Tijuana River At International Boundary,Discharge,USIBWC Water Data Portal,0.18,6.3566460000000005,4.10841,-1.0,2.0,0,0,0,0,Normal / lower flow,0.16,0.1633333333333238,0.1642857142857142,0,0,0,864,1,0,1,After emergency reference window
2025-11-08,10,5,5,0,10,5,0,5,10,0,0,0,15,2,9,10,0,0,0,0,0,0,0,2,1,7,0,0,5,2,1,12,2,1,6,True,True,True,True,True,0.0,0.0,0.0,0.0,False,2025-11-08,2025-11-09,24.0,2025,11,November,11013300,Tijuana River At International Boundary,Discharge,USIBWC Water Data Portal,0.35,12.360145,7.988575,-1.0,2.0,0,0,0,0,Normal / lower flow,0.18,0.2299999999999905,0.1814285714285714,0,0,0,865,1,0,1,After emergency reference window
2025-11-09,7,5,2,0,7,5,0,5,7,0,0,0,12,2,5,6,1,0,1,0,1,0,0,1,0,6,0,0,5,1,0,11,1,0,4,True,True,True,True,True,0.0,0.0,0.0,0.0,False,2025-11-09,2025-11-10,24.0,2025,11,November,11013300,Tijuana River At International Boundary,Discharge,USIBWC Water Data Portal,0.36,12.713292,8.21682,-1.0,2.0,0,0,0,0,Normal / lower flow,0.35,0.2966666666666571,0.21,0,0,0,866,1,0,1,After emergency reference window
2025-11-10,5,1,4,0,5,1,0,1,5,0,0,0,6,2,5,5,2,0,2,0,2,0,0,1,0,4,0,0,1,1,0,5,1,0,4,True,True,True,True,True,0.0,0.0,0.0,0.0,False,2025-11-10,2025-11-11,24.0,2025,11,November,11013300,Tijuana River At International Boundary,Discharge,USIBWC Water Data Portal,0.41,14.479027,9.358045,-1.0,2.0,0,0,0,0,Normal / lower flow,0.36,0.3733333333333238,0.2485714285714285,0,0,0,867,1,0,1,After emergency reference window
2025-11-11,6,1,5,0,6,1,0,1,6,0,0,0,7,2,5,6,2,0,2,0,2,0,0,1,0,5,0,0,1,1,0,6,1,0,4,True,True,True,True,True,0.0,0.0,0.0,0.0,False,2025-11-11,2025-11-12,24.0,2025,11,November,11013300,Tijuana River At International Boundary,Discharge,USIBWC Water Data Portal,1.31,46.262257000000005,29.900095,-1.0,2.0,0,0,0,0,Normal / lower flow,0.41,0.6933333333333239,0.4171428571428571,0,0,0,868,1,0,1,After emergency reference window
2025-11-12,7,1,6,0,7,1,0,1,7,0,0,0,8,2,6,7,1,0,1,0,1,0,0,1,0,6,0,0,1,1,0,7,1,0,5,True,True,True,True,True,0.0,0.0,0.0,0.0,False,2025-11-12,2025-11-13,24.0,2025,11,November,11013300,Tijuana River At International Boundary,Discharge,USIBWC Water Data Portal,0.88,31.076936000000003,20.08556,-1.0,2.0,0,0,0,0,Normal / lower flow,1.31,0.8666666666666573,0.5214285714285715,0,0,0,869,1,0,1,After emergency reference window
2025-11-13,11,6,5,0,11,6,0,6,11,0,0,0,17,2,5,6,5,5,0,0,5,5,5,0,0,11,0,0,6,0,0,17,0,0,5,True,True,True,True,True,0.0,0.0,0.0,0.0,False,2025-11-13,2025-11-14,24.0,2025,11,November,11013300,Tijuana River At International Boundary,Discharge,USIBWC Water Data Portal,1.05,37.080435,23.965725000000003,-1.0,2.0,0,0,0,0,Normal / lower flow,0.88,1.0799999999999903,0.6485714285714286,0,0,0,870,1,0,1,After emergency reference window
2025-11-14,9,9,0,0,9,9,0,9,9,0,0,0,18,2,7,9,3,3,0,0,3,3,3,0,0,9,0,0,9,0,0,18,0,0,7,True,True,True,True,True,0.5377727150917053,0.0,0.5377727150917053,0.5377727150917053,False,2025-11-14,2025-11-15,24.0,2025,11,November,11013300,Tijuana River At International Boundary,Discharge,USIBWC Water Data Portal,0.88,31.076936000000003,20.08556,-1.0,2.0,0,0,0,0,Normal / lower flow,1.05,0.9366666666666572,0.7485714285714286,0,0,0,871,1,0,1,After emergency reference window
2025-11-15,10,9,0,1,9,9,0,9,9,0,0,0,18,2,8,10,1,0,0,1,0,0,0,0,1,9,0,0,9,0,0,18,0,1,7,True,True,True,True,True,0.1736818104982376,0.5377727150917053,0.7114545255899429,0.7114545255899429,False,2025-11-15,2025-11-16,24.0,2025,11,November,11013300,Tijuana River At International Boundary,Discharge,USIBWC Water Data Portal,26.4,932.30808,602.5668,-1.0,2.0,1,1,1,1,Extreme flow,0.88,9.443333333333324,4.47,1,1,1,872,1,0,1,After emergency reference window
2025-11-16,10,9,0,1,9,9,0,9,9,0,0,0,18,2,8,10,0,0,0,0,0,0,0,0,1,9,0,0,9,0,0,18,0,1,7,True,True,True,True,True,27.56199836730957,0.1736818104982376,28.273452892899517,28.273452892899517,True,2025-11-16,2025-11-17,24.0,2025,11,November,11013300,Tijuana River At International Boundary,Discharge,USIBWC Water Data Portal,4.31,152.206357,98.373595,-1.0,2.0,1,0,0,1,High flow,26.4,10.529999999999989,5.034285714285715,1,1,1,873,1,0,1,After emergency reference window
2025-11-17,10,9,0,1,9,9,0,9,9,0,0,0,18,2,8,10,0,0,0,0,0,0,0,0,1,9,0,0,9,0,0,18,0,1,7,True,True,True,True,True,1.1032273769378662,27.56199836730957,28.838907554745678,29.37668026983738,False,2025-11-17,2025-11-18,24.0,2025,11,November,11013300,Tijuana River At International Boundary,Discharge,USIBWC Water Data Portal,3.73,131.72383100000002,85.135385,-1.0,2.0,1,0,0,1,High flow,4.31,11.47999999999999,5.508571428571428,1,1,1,874,1,0,1,After emergency reference window
2025-11-18,10,9,0,1,9,9,0,9,9,0,0,0,18,2,8,10,0,0,0,0,0,0,0,0,1,9,0,0,9,0,0,18,0,1,7,True,True,True,True,True,16.7923641204834,1.1032273769378662,45.45758986473084,46.16904439032078,True,2025-11-18,2025-11-19,24.0,2025,11,November,11013300,Tijuana River At International Boundary,Discharge,USIBWC Water Data Portal,40.6,1433.77682,926.6747,-1.0,2.0,1,1,1,1,Extreme flow,3.73,16.213333333333324,11.12142857142857,1,1,1,875,1,0,1,After emergency reference window
2025-11-19,10,9,0,1,9,9,0,9,9,0,0,0,18,2,8,10,0,0,0,0,0,0,0,0,1,9,0,0,9,0,0,18,0,1,7,True,True,True,True,True,0.3727727234363556,16.7923641204834,18.26836422085762,46.54181711375713,False,2025-11-19,2025-11-20,24.0,2025,11,November,11013300,Tijuana River At International Boundary,Discharge,USIBWC Water Data Portal,2.41,85.108427,55.007045000000005,-1.0,2.0,0,0,0,0,Normal / lower flow,40.6,15.57999999999999,11.340000000000002,1,1,1,876,1,0,1,After emergency reference window
2025-11-20,10,9,0,1,9,9,0,9,9,0,0,0,18,2,8,10,0,0,0,0,0,0,0,0,1,9,0,0,9,0,0,18,0,1,7,True,True,True,True,True,0.0,0.3727727234363556,17.165136843919754,46.54181711375713,False,2025-11-20,2025-11-21,24.0,2025,11,November,11013300,Tijuana River At International Boundary,Discharge,USIBWC Water Data Portal,3.76,132.783272,85.82012,-1.0,2.0,1,0,0,1,High flow,2.41,15.589999999999993,11.727142857142857,1,1,1,877,1,0,1,After emergency reference window
2025-11-21,10,9,0,1,9,9,0,9,9,0,0,0,18,2,8,10,0,0,0,0,0,0,0,0,1,9,0,0,9,0,0,18,0,1,7,True,True,True,True,True,12.2172269821167,0.0,12.589999705553057,58.22127138078213,True,2025-11-21,2025-11-22,24.0,2025,11,November,11013300,Tijuana River At International Boundary,Discharge,USIBWC Water Data Portal,24.1,851.0842700000001,550.07045,-1.0,2.0,1,1,1,1,Extreme flow,3.76,10.089999999999993,15.044285714285715,1,1,1,878,1,0,1,After emergency reference window
2025-11-22,10,9,0,1,9,9,0,9,9,0,0,0,18,2,8,10,0,0,0,0,0,0,0,0,1,9,0,0,9,0,0,18,0,1,7,True,True,True,True,True,2.784545421600342,12.2172269821167,15.00177240371704,60.83213499188423,True,2025-11-22,2025-11-23,24.0,2025,11,November,11013300,Tijuana River At International Boundary,Discharge,USIBWC Water Data Portal,2.01,70.982547,45.877245,-1.0,2.0,0,0,0,0,Normal / lower flow,24.1,9.956666666666658,11.56,1,1,1,879,1,0,1,After emergency reference window
2025-11-23,10,9,0,1,9,9,0,9,9,0,0,0,18,2,8,10,0,0,0,0,0,0,0,0,1,9,0,0,9,0,0,18,0,1,7,True,True,True,True,True,0.0,2.784545421600342,15.00177240371704,33.27013662457466,False,2025-11-23,2025-11-24,24.0,2025,11,November,11013300,Tijuana River At International Boundary,Discharge,USIBWC Water Data Portal,2.02,71.335694,46.10549,-1.0,2.0,0,0,0,0,Normal / lower flow,2.01,9.37666666666666,11.232857142857144,0,1,1,880,1,0,1,After emergency reference window
2025-11-24,11,9,1,1,10,9,0,9,10,0,0,0,19,2,9,11,1,0,1,0,1,0,0,0,2,9,0,0,9,0,1,18,0,2,7,True,True,True,True,True,0.0,0.0,2.784545421600342,32.166909247636795,False,2025-11-24,2025-11-25,24.0,2025,11,November,11013300,Tijuana River At International Boundary,Discharge,USIBWC Water Data Portal,1.96,69.216812,44.73602,-1.0,2.0,0,0,0,0,Normal / lower flow,2.02,1.9966666666666584,10.98,0,1,1,881,1,0,1,After emergency reference window
2025-11-25,10,9,1,0,10,9,0,9,10,0,0,0,19,2,8,10,0,0,0,0,0,0,0,0,1,9,0,0,9,0,1,18,0,1,7,True,True,True,True,True,0.0,0.0,0.0,15.374545127153397,False,2025-11-25,2025-11-26,24.0,2025,11,November,11013300,Tijuana River At International Boundary,Discharge,USIBWC Water Data Portal,1.89,66.744783,43.138305,-1.0,2.0,0,0,0,0,Normal / lower flow,1.96,1.9566666666666583,5.450000000000001,0,0,1,882,1,0,1,After emergency reference window
2025-11-26,9,9,0,0,9,9,0,9,9,0,0,0,18,2,7,9,0,0,0,0,0,0,0,0,0,9,0,0,9,0,0,18,0,0,7,True,True,True,True,True,0.0,0.0,0.0,15.00177240371704,False,2025-11-26,2025-11-27,24.0,2025,11,November,11013300,Tijuana River At International Boundary,Discharge,USIBWC Water Data Portal,1.84,64.979048,41.99708,-1.0,2.0,0,0,0,0,Normal / lower flow,1.89,1.8966666666666585,5.368571428571429,0,0,1,883,1,0,1,After emergency reference window
2025-11-27,10,9,1,0,10,9,0,9,10,0,0,0,19,2,7,9,1,0,1,0,1,0,0,0,0,10,0,0,9,0,0,19,0,0,7,True,True,True,True,True,0.0,0.0,0.0,15.00177240371704,False,2025-11-27,2025-11-28,24.0,2025,11,November,11013300,Tijuana River At International Boundary,Discharge,USIBWC Water Data Portal,1.78,62.86016600000001,40.62761,-1.0,2.0,0,0,0,0,Normal / lower flow,1.84,1.8366666666666585,5.085714285714286,0,0,1,884,1,0,1,After emergency reference window
2025-11-28,9,5,4,0,9,5,0,5,9,0,0,0,14,2,7,9,3,0,3,0,3,0,0,0,0,9,0,0,5,0,0,14,0,0,7,True,True,True,True,True,0.0,0.0,0.0,2.784545421600342,False,2025-11-28,2025-11-29,24.0,2025,11,November,11013300,Tijuana River At International Boundary,Discharge,USIBWC Water Data Portal,1.74,61.447578,39.71463,-1.0,2.0,0,0,0,0,Normal / lower flow,1.78,1.7866666666666584,1.8914285714285717,0,0,1,885,1,0,1,After emergency reference window
2025-11-29,9,5,4,0,9,5,0,5,9,0,0,0,14,2,7,9,0,0,0,0,0,0,0,0,0,9,0,0,5,0,0,14,0,0,7,True,True,True,True,True,0.0,0.0,0.0,0.0,False,2025-11-29,2025-11-30,24.0,2025,11,November,11013300,Tijuana River At International Boundary,Discharge,USIBWC Water Data Portal,1.75,61.800725,39.942875,-1.0,2.0,0,0,0,0,Normal / lower flow,1.74,1.7566666666666582,1.8542857142857143,0,0,0,886,1,0,1,After emergency reference window
