datetime_local,date,year,month,hour,station_name_clean,location_clean,h2s_ppb,h2s_level_clean,elevated_h2s_event,orange_h2s_event,valid_h2s_record,h2s_ppb_original,h2s_ppb_clean,h2s_level,exceedance_30ppb,exceedance_200ppb,nighttime_flag,analysis_period,review_status,negative_value_flag,missing_h2s_flag,source,source_note,notes
2024-12-26 15:00:00,2024-12-26,2024,2024-12,15,Imperial Beach Civic Center,IB CIVIC CTR,0.6,Green (0-4.9 ppB),False,False,True,0.6,0.6,Green (0-4.9 ppB),0,0,0,Immediate post-emergency,numeric,0,0,SDAPCD Power BI dashboard screen recording,Manually extracted from SDAPCD public Power BI/dashboard screen recording,from initial screen-recording extraction
2024-12-26 15:00:00,2024-12-26,2024,2024-12,15,Nestor - Berry Elementary School,NESTOR - BES,,Missing/Not visible,False,False,False,-0.8,,Missing/Not visible,0,0,0,Immediate post-emergency,numeric,1,0,SDAPCD Power BI dashboard screen recording,Manually extracted from SDAPCD public Power BI/dashboard screen recording,from initial screen-recording extraction
2024-12-26 15:00:00,2024-12-26,2024,2024-12,15,San Ysidro - Fire Station #29,SAN YSIDRO,0.1,Green (0-4.9 ppB),False,False,True,0.1,0.1,Green (0-4.9 ppB),0,0,0,Immediate post-emergency,numeric,0,0,SDAPCD Power BI dashboard screen recording,Manually extracted from SDAPCD public Power BI/dashboard screen recording,from initial screen-recording extraction
2024-12-26 16:00:00,2024-12-26,2024,2024-12,16,Imperial Beach Civic Center,IB CIVIC CTR,0.7,Green (0-4.9 ppB),False,False,True,0.7,0.7,Green (0-4.9 ppB),0,0,0,Immediate post-emergency,numeric,0,0,SDAPCD Power BI dashboard screen recording,Manually extracted from SDAPCD public Power BI/dashboard screen recording,from initial screen-recording extraction
2024-12-26 16:00:00,2024-12-26,2024,2024-12,16,Nestor - Berry Elementary School,NESTOR - BES,,Missing/Not visible,False,False,False,-1.0,,Missing/Not visible,0,0,0,Immediate post-emergency,numeric,1,0,SDAPCD Power BI dashboard screen recording,Manually extracted from SDAPCD public Power BI/dashboard screen recording,from initial screen-recording extraction
2024-12-26 16:00:00,2024-12-26,2024,2024-12,16,San Ysidro - Fire Station #29,SAN YSIDRO,0.2,Green (0-4.9 ppB),False,False,True,0.2,0.2,Green (0-4.9 ppB),0,0,0,Immediate post-emergency,numeric,0,0,SDAPCD Power BI dashboard screen recording,Manually extracted from SDAPCD public Power BI/dashboard screen recording,from initial screen-recording extraction
2024-12-26 17:00:00,2024-12-26,2024,2024-12,17,Imperial Beach Civic Center,IB CIVIC CTR,1.0,Green (0-4.9 ppB),False,False,True,1.0,1.0,Green (0-4.9 ppB),0,0,0,Immediate post-emergency,numeric,0,0,SDAPCD Power BI dashboard screen recording,Manually extracted from SDAPCD public Power BI/dashboard screen recording,from initial screen-recording extraction
2024-12-26 17:00:00,2024-12-26,2024,2024-12,17,Nestor - Berry Elementary School,NESTOR - BES,,Missing/Not visible,False,False,False,-1.5,,Missing/Not visible,0,0,0,Immediate post-emergency,numeric,1,0,SDAPCD Power BI dashboard screen recording,Manually extracted from SDAPCD public Power BI/dashboard screen recording,from initial screen-recording extraction
2024-12-26 17:00:00,2024-12-26,2024,2024-12,17,San Ysidro - Fire Station #29,SAN YSIDRO,,Missing/Not visible,False,False,False,-0.4,,Missing/Not visible,0,0,0,Immediate post-emergency,numeric,1,0,SDAPCD Power BI dashboard screen recording,Manually extracted from SDAPCD public Power BI/dashboard screen recording,from initial screen-recording extraction
2024-12-26 18:00:00,2024-12-26,2024,2024-12,18,Imperial Beach Civic Center,IB CIVIC CTR,1.0,Green (0-4.9 ppB),False,False,True,1.0,1.0,Green (0-4.9 ppB),0,0,0,Immediate post-emergency,numeric,0,0,SDAPCD Power BI dashboard screen recording,Manually extracted from SDAPCD public Power BI/dashboard screen recording,from initial screen-recording extraction
2024-12-26 18:00:00,2024-12-26,2024,2024-12,18,Nestor - Berry Elementary School,NESTOR - BES,,Missing/Not visible,False,False,False,-1.5,,Missing/Not visible,0,0,0,Immediate post-emergency,numeric,1,0,SDAPCD Power BI dashboard screen recording,Manually extracted from SDAPCD public Power BI/dashboard screen recording,from initial screen-recording extraction
2024-12-26 18:00:00,2024-12-26,2024,2024-12,18,San Ysidro - Fire Station #29,SAN YSIDRO,,Missing/Not visible,False,False,False,-0.3,,Missing/Not visible,0,0,0,Immediate post-emergency,numeric,1,0,SDAPCD Power BI dashboard screen recording,Manually extracted from SDAPCD public Power BI/dashboard screen recording,from initial screen-recording extraction
2025-01-16 03:00:00,2025-01-16,2025,2025-01,3,Imperial Beach Civic Center,IB CIVIC CTR,2.8,Green (0-4.9 ppB),False,False,True,2.8,2.8,Green (0-4.9 ppB),0,0,1,Recent follow-up,numeric,0,0,SDAPCD Power BI dashboard screen recording,Manually extracted from SDAPCD public Power BI/dashboard screen recording,from initial screen-recording extraction
2025-01-16 03:00:00,2025-01-16,2025,2025-01,3,Nestor - Berry Elementary School,NESTOR - BES,,Missing/Not visible,False,False,False,-11.9,,Missing/Not visible,0,0,1,Recent follow-up,numeric,1,0,SDAPCD Power BI dashboard screen recording,Manually extracted from SDAPCD public Power BI/dashboard screen recording,from initial screen-recording extraction
2025-01-16 03:00:00,2025-01-16,2025,2025-01,3,San Ysidro - Fire Station #29,SAN YSIDRO,1.3,Green (0-4.9 ppB),False,False,True,1.3,1.3,Green (0-4.9 ppB),0,0,1,Recent follow-up,numeric,0,0,SDAPCD Power BI dashboard screen recording,Manually extracted from SDAPCD public Power BI/dashboard screen recording,from initial screen-recording extraction
2025-01-16 04:00:00,2025-01-16,2025,2025-01,4,Imperial Beach Civic Center,IB CIVIC CTR,5.5,Yellow (5-29.9 ppB),True,False,True,5.5,5.5,Yellow (5-29.9 ppB),0,0,1,Recent follow-up,numeric,0,0,SDAPCD Power BI dashboard screen recording,Manually extracted from SDAPCD public Power BI/dashboard screen recording,from initial screen-recording extraction
2025-01-16 04:00:00,2025-01-16,2025,2025-01,4,Nestor - Berry Elementary School,NESTOR - BES,,Missing/Not visible,False,False,False,-12.2,,Missing/Not visible,0,0,1,Recent follow-up,numeric,1,0,SDAPCD Power BI dashboard screen recording,Manually extracted from SDAPCD public Power BI/dashboard screen recording,from initial screen-recording extraction
2025-01-16 04:00:00,2025-01-16,2025,2025-01,4,San Ysidro - Fire Station #29,SAN YSIDRO,3.4,Green (0-4.9 ppB),False,False,True,3.4,3.4,Green (0-4.9 ppB),0,0,1,Recent follow-up,numeric,0,0,SDAPCD Power BI dashboard screen recording,Manually extracted from SDAPCD public Power BI/dashboard screen recording,from initial screen-recording extraction
2025-01-16 05:00:00,2025-01-16,2025,2025-01,5,Imperial Beach Civic Center,IB CIVIC CTR,9.8,Yellow (5-29.9 ppB),True,False,True,9.8,9.8,Yellow (5-29.9 ppB),0,0,1,Recent follow-up,numeric,0,0,SDAPCD Power BI dashboard screen recording,Manually extracted from SDAPCD public Power BI/dashboard screen recording,from initial screen-recording extraction
2025-01-16 05:00:00,2025-01-16,2025,2025-01,5,Nestor - Berry Elementary School,NESTOR - BES,,Missing/Not visible,False,False,False,-18.0,,Missing/Not visible,0,0,1,Recent follow-up,numeric,1,0,SDAPCD Power BI dashboard screen recording,Manually extracted from SDAPCD public Power BI/dashboard screen recording,from initial screen-recording extraction
2025-01-16 05:00:00,2025-01-16,2025,2025-01,5,San Ysidro - Fire Station #29,SAN YSIDRO,7.8,Yellow (5-29.9 ppB),True,False,True,7.8,7.8,Yellow (5-29.9 ppB),0,0,1,Recent follow-up,numeric,0,0,SDAPCD Power BI dashboard screen recording,Manually extracted from SDAPCD public Power BI/dashboard screen recording,from initial screen-recording extraction
2025-01-16 06:00:00,2025-01-16,2025,2025-01,6,Imperial Beach Civic Center,IB CIVIC CTR,12.4,Yellow (5-29.9 ppB),True,False,True,12.4,12.4,Yellow (5-29.9 ppB),0,0,1,Recent follow-up,numeric,0,0,SDAPCD Power BI dashboard screen recording,Manually extracted from SDAPCD public Power BI/dashboard screen recording,from initial screen-recording extraction
2025-01-16 06:00:00,2025-01-16,2025,2025-01,6,Nestor - Berry Elementary School,NESTOR - BES,,Missing/Not visible,False,False,False,-12.8,,Missing/Not visible,0,0,1,Recent follow-up,numeric,1,0,SDAPCD Power BI dashboard screen recording,Manually extracted from SDAPCD public Power BI/dashboard screen recording,from initial screen-recording extraction
2025-01-16 06:00:00,2025-01-16,2025,2025-01,6,San Ysidro - Fire Station #29,SAN YSIDRO,7.3,Yellow (5-29.9 ppB),True,False,True,7.3,7.3,Yellow (5-29.9 ppB),0,0,1,Recent follow-up,numeric,0,0,SDAPCD Power BI dashboard screen recording,Manually extracted from SDAPCD public Power BI/dashboard screen recording,from initial screen-recording extraction
2025-01-16 07:00:00,2025-01-16,2025,2025-01,7,Imperial Beach Civic Center,IB CIVIC CTR,13.4,Yellow (5-29.9 ppB),True,False,True,13.4,13.4,Yellow (5-29.9 ppB),0,0,1,Recent follow-up,numeric,0,0,SDAPCD Power BI dashboard screen recording,Manually extracted from SDAPCD public Power BI/dashboard screen recording,from initial screen-recording extraction
2025-01-16 07:00:00,2025-01-16,2025,2025-01,7,Nestor - Berry Elementary School,NESTOR - BES,,Missing/Not visible,False,False,False,-14.4,,Missing/Not visible,0,0,1,Recent follow-up,numeric,1,0,SDAPCD Power BI dashboard screen recording,Manually extracted from SDAPCD public Power BI/dashboard screen recording,from initial screen-recording extraction
2025-01-16 07:00:00,2025-01-16,2025,2025-01,7,San Ysidro - Fire Station #29,SAN YSIDRO,8.0,Yellow (5-29.9 ppB),True,False,True,8.0,8.0,Yellow (5-29.9 ppB),0,0,1,Recent follow-up,numeric,0,0,SDAPCD Power BI dashboard screen recording,Manually extracted from SDAPCD public Power BI/dashboard screen recording,from initial screen-recording extraction
2025-01-16 08:00:00,2025-01-16,2025,2025-01,8,Imperial Beach Civic Center,IB CIVIC CTR,6.3,Yellow (5-29.9 ppB),True,False,True,6.3,6.3,Yellow (5-29.9 ppB),0,0,0,Recent follow-up,numeric,0,0,SDAPCD Power BI dashboard screen recording,Manually extracted from SDAPCD public Power BI/dashboard screen recording,from initial screen-recording extraction
2025-01-16 08:00:00,2025-01-16,2025,2025-01,8,Nestor - Berry Elementary School,NESTOR - BES,,Missing/Not visible,False,False,False,-11.6,,Missing/Not visible,0,0,0,Recent follow-up,numeric,1,0,SDAPCD Power BI dashboard screen recording,Manually extracted from SDAPCD public Power BI/dashboard screen recording,from initial screen-recording extraction
2025-01-16 08:00:00,2025-01-16,2025,2025-01,8,San Ysidro - Fire Station #29,SAN YSIDRO,7.6,Yellow (5-29.9 ppB),True,False,True,7.6,7.6,Yellow (5-29.9 ppB),0,0,0,Recent follow-up,numeric,0,0,SDAPCD Power BI dashboard screen recording,Manually extracted from SDAPCD public Power BI/dashboard screen recording,from initial screen-recording extraction
2025-01-16 09:00:00,2025-01-16,2025,2025-01,9,Imperial Beach Civic Center,IB CIVIC CTR,5.2,Yellow (5-29.9 ppB),True,False,True,5.2,5.2,Yellow (5-29.9 ppB),0,0,0,Recent follow-up,numeric,0,0,SDAPCD Power BI dashboard screen recording,Manually extracted from SDAPCD public Power BI/dashboard screen recording,from initial screen-recording extraction
2025-01-16 09:00:00,2025-01-16,2025,2025-01,9,Nestor - Berry Elementary School,NESTOR - BES,,Missing/Not visible,False,False,False,-7.0,,Missing/Not visible,0,0,0,Recent follow-up,numeric,1,0,SDAPCD Power BI dashboard screen recording,Manually extracted from SDAPCD public Power BI/dashboard screen recording,from initial screen-recording extraction
2025-01-30 00:00:00,2025-01-30,2025,2025-01,0,Imperial Beach Civic Center,IB CIVIC CTR,2.1,Green (0-4.9 ppB),False,False,True,2.1,2.1,Green (0-4.9 ppB),0,0,1,Recent follow-up,screenshot_numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2025-01-30 00:00:00,2025-01-30,2025,2025-01,0,Nestor - Berry Elementary School,NESTOR - BES,1.2,Green (0-4.9 ppB),False,False,True,1.2,1.2,Green (0-4.9 ppB),0,0,1,Recent follow-up,screenshot_numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2025-01-30 00:00:00,2025-01-30,2025,2025-01,0,San Ysidro - Fire Station #29,SAN YSIDRO,,Missing/Not visible,False,False,False,,,Missing/Not visible,0,0,1,Recent follow-up,source_cell_blank_in_screenshot,0,1,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2025-01-30 01:00:00,2025-01-30,2025,2025-01,1,Imperial Beach Civic Center,IB CIVIC CTR,3.6,Green (0-4.9 ppB),False,False,True,3.6,3.6,Green (0-4.9 ppB),0,0,1,Recent follow-up,screenshot_numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2025-01-30 01:00:00,2025-01-30,2025,2025-01,1,Nestor - Berry Elementary School,NESTOR - BES,4.7,Green (0-4.9 ppB),False,False,True,4.7,4.7,Green (0-4.9 ppB),0,0,1,Recent follow-up,screenshot_numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2025-01-30 01:00:00,2025-01-30,2025,2025-01,1,San Ysidro - Fire Station #29,SAN YSIDRO,,Missing/Not visible,False,False,False,,,Missing/Not visible,0,0,1,Recent follow-up,source_cell_blank_in_screenshot,0,1,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2025-01-30 02:00:00,2025-01-30,2025,2025-01,2,Imperial Beach Civic Center,IB CIVIC CTR,6.4,Yellow (5-29.9 ppB),True,False,True,6.4,6.4,Yellow (5-29.9 ppB),0,0,1,Recent follow-up,screenshot_numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2025-01-30 02:00:00,2025-01-30,2025,2025-01,2,Nestor - Berry Elementary School,NESTOR - BES,7.2,Yellow (5-29.9 ppB),True,False,True,7.2,7.2,Yellow (5-29.9 ppB),0,0,1,Recent follow-up,screenshot_numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2025-01-30 02:00:00,2025-01-30,2025,2025-01,2,San Ysidro - Fire Station #29,SAN YSIDRO,,Missing/Not visible,False,False,False,,,Missing/Not visible,0,0,1,Recent follow-up,source_cell_blank_in_screenshot,0,1,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2025-01-30 03:00:00,2025-01-30,2025,2025-01,3,Imperial Beach Civic Center,IB CIVIC CTR,6.1,Yellow (5-29.9 ppB),True,False,True,6.1,6.1,Yellow (5-29.9 ppB),0,0,1,Recent follow-up,screenshot_numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2025-01-30 03:00:00,2025-01-30,2025,2025-01,3,Nestor - Berry Elementary School,NESTOR - BES,5.8,Yellow (5-29.9 ppB),True,False,True,5.8,5.8,Yellow (5-29.9 ppB),0,0,1,Recent follow-up,screenshot_numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2025-01-30 03:00:00,2025-01-30,2025,2025-01,3,San Ysidro - Fire Station #29,SAN YSIDRO,,Missing/Not visible,False,False,False,,,Missing/Not visible,0,0,1,Recent follow-up,source_cell_blank_in_screenshot,0,1,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2025-01-30 04:00:00,2025-01-30,2025,2025-01,4,Imperial Beach Civic Center,IB CIVIC CTR,4.2,Green (0-4.9 ppB),False,False,True,4.2,4.2,Green (0-4.9 ppB),0,0,1,Recent follow-up,screenshot_numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2025-01-30 04:00:00,2025-01-30,2025,2025-01,4,Nestor - Berry Elementary School,NESTOR - BES,4.1,Green (0-4.9 ppB),False,False,True,4.1,4.1,Green (0-4.9 ppB),0,0,1,Recent follow-up,screenshot_numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2025-01-30 04:00:00,2025-01-30,2025,2025-01,4,San Ysidro - Fire Station #29,SAN YSIDRO,,Missing/Not visible,False,False,False,,,Missing/Not visible,0,0,1,Recent follow-up,source_cell_blank_in_screenshot,0,1,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2025-01-30 05:00:00,2025-01-30,2025,2025-01,5,Imperial Beach Civic Center,IB CIVIC CTR,4.5,Green (0-4.9 ppB),False,False,True,4.5,4.5,Green (0-4.9 ppB),0,0,1,Recent follow-up,screenshot_numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2025-01-30 05:00:00,2025-01-30,2025,2025-01,5,Nestor - Berry Elementary School,NESTOR - BES,4.3,Green (0-4.9 ppB),False,False,True,4.3,4.3,Green (0-4.9 ppB),0,0,1,Recent follow-up,screenshot_numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2025-01-30 05:00:00,2025-01-30,2025,2025-01,5,San Ysidro - Fire Station #29,SAN YSIDRO,,Missing/Not visible,False,False,False,,,Missing/Not visible,0,0,1,Recent follow-up,source_cell_blank_in_screenshot,0,1,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2025-01-30 06:00:00,2025-01-30,2025,2025-01,6,Imperial Beach Civic Center,IB CIVIC CTR,4.6,Green (0-4.9 ppB),False,False,True,4.6,4.6,Green (0-4.9 ppB),0,0,1,Recent follow-up,screenshot_numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2025-01-30 06:00:00,2025-01-30,2025,2025-01,6,Nestor - Berry Elementary School,NESTOR - BES,3.8,Green (0-4.9 ppB),False,False,True,3.8,3.8,Green (0-4.9 ppB),0,0,1,Recent follow-up,screenshot_numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2025-01-30 06:00:00,2025-01-30,2025,2025-01,6,San Ysidro - Fire Station #29,SAN YSIDRO,,Missing/Not visible,False,False,False,,,Missing/Not visible,0,0,1,Recent follow-up,source_cell_blank_in_screenshot,0,1,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2025-01-30 07:00:00,2025-01-30,2025,2025-01,7,Imperial Beach Civic Center,IB CIVIC CTR,4.3,Green (0-4.9 ppB),False,False,True,4.3,4.3,Green (0-4.9 ppB),0,0,1,Recent follow-up,screenshot_numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2025-01-30 07:00:00,2025-01-30,2025,2025-01,7,Nestor - Berry Elementary School,NESTOR - BES,3.3,Green (0-4.9 ppB),False,False,True,3.3,3.3,Green (0-4.9 ppB),0,0,1,Recent follow-up,screenshot_numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
